id,event_id,latitude,longitude,type,area,date_time,slope,state,county,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,VEG,canopy,event_url,fccs_number,owner,sf_ProvinceName,sf_cffeps_hourly_area,sf_cffeps_hourly_heat,sf_event_guid,sf_hourly_area,sf_hourly_area_fraction,sf_hourly_flaming_fraction,sf_hourly_heat,sf_hourly_residual_fraction,sf_hourly_smolder_fraction,sf_server,sf_stream_name,timezone
SF11C173162715910433190,SF11E636803,39.151,-87.988,WF,39.500536469,202009180000-05:00,10.0,IL,,,17079,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,0.867720068746,0.0,0.0,0.867720068746,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,67654331.81692499,0.24953,0.29444599999999993,2.460971,56.544021,0.13092499999999999,0.08294800000000001,0.041353,0.03358399999999999,0.594408,Urban,0.0,http://tomcat-sf/smartfire/events/027e27cf-c20e-4e5b-b3ce-7f52eca313f7,0,,,[],[],027e27cf-c20e-4e5b-b3ce-7f52eca313f7,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-6.0
SF11C173162715910433190,SF11E636803,39.151,-87.988,WF,39.500536469,202009190000-05:00,10.0,IL,,,17079,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,0.867720068746,0.0,0.0,0.867720068746,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,67654331.81692499,0.24953,0.29444599999999993,2.460971,56.544021,0.13092499999999999,0.08294800000000001,0.041353,0.03358399999999999,0.594408,Urban,0.0,http://tomcat-sf/smartfire/events/027e27cf-c20e-4e5b-b3ce-7f52eca313f7,0,,,[],[],027e27cf-c20e-4e5b-b3ce-7f52eca313f7,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-6.0
SF11C173162715910433190,SF11E636803,39.151,-87.988,WF,39.500536469,202009200000-05:00,10.0,IL,,,17079,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,0.867720068746,0.0,0.0,0.867720068746,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,67654331.81692499,0.24953,0.29444599999999993,2.460971,56.544021,0.13092499999999999,0.08294800000000001,0.041353,0.03358399999999999,0.594408,Urban,0.0,http://tomcat-sf/smartfire/events/027e27cf-c20e-4e5b-b3ce-7f52eca313f7,0,,,[],[],027e27cf-c20e-4e5b-b3ce-7f52eca313f7,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-6.0
SF11C173162715910433190,SF11E636803,39.151,-87.988,WF,39.500536469,202009210000-05:00,10.0,IL,,,17079,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,0.867720068746,0.0,0.0,0.867720068746,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,67654331.81692499,0.24953,0.29444599999999993,2.460971,56.544021,0.13092499999999999,0.08294800000000001,0.041353,0.03358399999999999,0.594408,Urban,0.0,http://tomcat-sf/smartfire/events/027e27cf-c20e-4e5b-b3ce-7f52eca313f7,0,,,[],[],027e27cf-c20e-4e5b-b3ce-7f52eca313f7,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-6.0
SF11C173162715910433190,SF11E636803,39.151,-87.988,WF,39.500536469,202009220000-05:00,10.0,IL,,,17079,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,0.867720068746,0.0,0.0,0.867720068746,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,67654331.81692499,0.24953,0.29444599999999993,2.460971,56.544021,0.13092499999999999,0.08294800000000001,0.041353,0.03358399999999999,0.594408,Urban,0.0,http://tomcat-sf/smartfire/events/027e27cf-c20e-4e5b-b3ce-7f52eca313f7,0,,,[],[],027e27cf-c20e-4e5b-b3ce-7f52eca313f7,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-6.0
SF11C173162715910433190,SF11E636803,39.151,-87.988,WF,39.500536469,202009230000-05:00,10.0,IL,,,17079,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,0.867720068746,0.0,0.0,0.867720068746,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,67654331.81692499,0.24953,0.29444599999999993,2.460971,56.544021,0.13092499999999999,0.08294800000000001,0.041353,0.03358399999999999,0.594408,Urban,0.0,http://tomcat-sf/smartfire/events/027e27cf-c20e-4e5b-b3ce-7f52eca313f7,0,,,[],[],027e27cf-c20e-4e5b-b3ce-7f52eca313f7,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-6.0
SF11C173162815910433190,SF11E636796,36.756,-89.16,WF,225.730518438,202009180000-05:00,10.0,KY,,,21105,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,0.243118124152,0.154579881446,0.0,1.74266009735,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,180618757.182723,0.979869,1.1562470000000002,11.272094,139.14309,0.553966,0.16448599999999997,0.185205,0.087982,2.6624219999999994,Urban,0.0,http://tomcat-sf/smartfire/events/6086d62c-038b-43b3-a3c3-67ad47869a7a,0,,,[],[],6086d62c-038b-43b3-a3c3-67ad47869a7a,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-6.0
SF11C173162815910433190,SF11E636796,36.756,-89.16,WF,225.730518438,202009190000-05:00,10.0,KY,,,21105,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,0.243118124152,0.154579881446,0.0,1.74266009735,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,180618757.182723,0.979869,1.1562470000000002,11.272094,139.14309,0.553966,0.16448599999999997,0.185205,0.087982,2.6624219999999994,Urban,0.0,http://tomcat-sf/smartfire/events/6086d62c-038b-43b3-a3c3-67ad47869a7a,0,,,[],[],6086d62c-038b-43b3-a3c3-67ad47869a7a,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-6.0
SF11C173162815910433190,SF11E636796,36.756,-89.16,WF,225.730518438,202009200000-05:00,10.0,KY,,,21105,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,0.243118124152,0.154579881446,0.0,1.74266009735,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,180618757.182723,0.979869,1.1562470000000002,11.272094,139.14309,0.553966,0.16448599999999997,0.185205,0.087982,2.6624219999999994,Urban,0.0,http://tomcat-sf/smartfire/events/6086d62c-038b-43b3-a3c3-67ad47869a7a,0,,,[],[],6086d62c-038b-43b3-a3c3-67ad47869a7a,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-6.0
SF11C173162815910433190,SF11E636796,36.756,-89.16,WF,225.730518438,202009210000-05:00,10.0,KY,,,21105,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,0.243118124152,0.154579881446,0.0,1.74266009735,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,180618757.182723,0.979869,1.1562470000000002,11.272094,139.14309,0.553966,0.16448599999999997,0.185205,0.087982,2.6624219999999994,Urban,0.0,http://tomcat-sf/smartfire/events/6086d62c-038b-43b3-a3c3-67ad47869a7a,0,,,[],[],6086d62c-038b-43b3-a3c3-67ad47869a7a,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-6.0
SF11C173162815910433190,SF11E636796,36.756,-89.16,WF,225.730518438,202009220000-05:00,10.0,KY,,,21105,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,0.243118124152,0.154579881446,0.0,1.74266009735,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,180618757.182723,0.979869,1.1562470000000002,11.272094,139.14309,0.553966,0.16448599999999997,0.185205,0.087982,2.6624219999999994,Urban,0.0,http://tomcat-sf/smartfire/events/6086d62c-038b-43b3-a3c3-67ad47869a7a,0,,,[],[],6086d62c-038b-43b3-a3c3-67ad47869a7a,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-6.0
SF11C173162815910433190,SF11E636796,36.756,-89.16,WF,225.730518438,202009230000-05:00,10.0,KY,,,21105,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,7.0,8.0,9.0,12.0,80.0,40.0,0.243118124152,0.154579881446,0.0,1.74266009735,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,180618757.182723,0.979869,1.1562470000000002,11.272094,139.14309,0.553966,0.16448599999999997,0.185205,0.087982,2.6624219999999994,Urban,0.0,http://tomcat-sf/smartfire/events/6086d62c-038b-43b3-a3c3-67ad47869a7a,0,,,[],[],6086d62c-038b-43b3-a3c3-67ad47869a7a,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-6.0
SF11C173162915910433190,SF11E630951,34.147,-116.909,WF,2310.87936072,202009180000-07:00,10.0,CA,,,06071,2810001000,1.0,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,1.3,0.0,7.0,8.0,9.0,12.0,80.0,40.0,2.12669842423,1.71320553581,0.0,25.9471089109,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,48589381394.28099,101.62406299999999,119.916385,1184.730785,13622.717437999998,57.841028,15.487941000000001,19.431343,8.696066,279.32545,Douglas-fir - Sugar pine - Tanoak forest,19.3,http://tomcat-sf/smartfire/events/1850a992-bd1c-46e6-95d2-6ae5df08fc67,7,,,[],[],1850a992-bd1c-46e6-95d2-6ae5df08fc67,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173162915910433190,SF11E630951,34.147,-116.909,WF,2310.87936072,202009190000-07:00,10.0,CA,,,06071,2810001000,1.0,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,1.3,0.0,7.0,8.0,9.0,12.0,80.0,40.0,2.12669842423,1.71320553581,0.0,25.9471089109,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,48589381394.28099,101.62406299999999,119.916385,1184.730785,13622.717437999998,57.841028,15.487941000000001,19.431343,8.696066,279.32545,Douglas-fir - Sugar pine - Tanoak forest,19.3,http://tomcat-sf/smartfire/events/1850a992-bd1c-46e6-95d2-6ae5df08fc67,7,,,[],[],1850a992-bd1c-46e6-95d2-6ae5df08fc67,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173162915910433190,SF11E630951,34.147,-116.909,WF,2310.87936072,202009200000-07:00,10.0,CA,,,06071,2810001000,1.0,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,1.3,0.0,7.0,8.0,9.0,12.0,80.0,40.0,2.12669842423,1.71320553581,0.0,25.9471089109,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,48589381394.28099,101.62406299999999,119.916385,1184.730785,13622.717437999998,57.841028,15.487941000000001,19.431343,8.696066,279.32545,Douglas-fir - Sugar pine - Tanoak forest,19.3,http://tomcat-sf/smartfire/events/1850a992-bd1c-46e6-95d2-6ae5df08fc67,7,,,[],[],1850a992-bd1c-46e6-95d2-6ae5df08fc67,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173162915910433190,SF11E630951,34.147,-116.909,WF,2310.87936072,202009210000-07:00,10.0,CA,,,06071,2810001000,1.0,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,1.3,0.0,7.0,8.0,9.0,12.0,80.0,40.0,2.12669842423,1.71320553581,0.0,25.9471089109,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,48589381394.28099,101.62406299999999,119.916385,1184.730785,13622.717437999998,57.841028,15.487941000000001,19.431343,8.696066,279.32545,Douglas-fir - Sugar pine - Tanoak forest,19.3,http://tomcat-sf/smartfire/events/1850a992-bd1c-46e6-95d2-6ae5df08fc67,7,,,[],[],1850a992-bd1c-46e6-95d2-6ae5df08fc67,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173162915910433190,SF11E630951,34.147,-116.909,WF,2310.87936072,202009220000-07:00,10.0,CA,,,06071,2810001000,1.0,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,1.3,0.0,7.0,8.0,9.0,12.0,80.0,40.0,2.12669842423,1.71320553581,0.0,25.9471089109,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,48589381394.28099,101.62406299999999,119.916385,1184.730785,13622.717437999998,57.841028,15.487941000000001,19.431343,8.696066,279.32545,Douglas-fir - Sugar pine - Tanoak forest,19.3,http://tomcat-sf/smartfire/events/1850a992-bd1c-46e6-95d2-6ae5df08fc67,7,,,[],[],1850a992-bd1c-46e6-95d2-6ae5df08fc67,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173162915910433190,SF11E630951,34.147,-116.909,WF,2310.87936072,202009230000-07:00,10.0,CA,,,06071,2810001000,1.0,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,1.3,0.0,7.0,8.0,9.0,12.0,80.0,40.0,2.12669842423,1.71320553581,0.0,25.9471089109,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,48589381394.28099,101.62406299999999,119.916385,1184.730785,13622.717437999998,57.841028,15.487941000000001,19.431343,8.696066,279.32545,Douglas-fir - Sugar pine - Tanoak forest,19.3,http://tomcat-sf/smartfire/events/1850a992-bd1c-46e6-95d2-6ae5df08fc67,7,,,[],[],1850a992-bd1c-46e6-95d2-6ae5df08fc67,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173163015910433190,SF11E631324,34.389,-117.896,WF,8333.19950507,202009180000-07:00,10.0,CA,,,06037,2810001000,0.08,0.7,0.23,1.75,5.0,6.0,3.38,0.03,4.5,4.5,0.02,7.0,8.0,9.0,12.0,80.0,40.0,3.90918165396,0.779127615213,0.0,14.9844188025,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,287862187360.02576,345.13853599999993,407.26346099999995,3703.186189,62785.359148,188.50949300000005,84.72920199999999,61.443149999999996,38.28724,883.2453849999999,Jeffrey pine - Red fir - White fir / Greenleaf manzanita - Snowbrush forest,14.38,http://tomcat-sf/smartfire/events/1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,15,,,[],[],1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173163015910433190,SF11E631324,34.389,-117.896,WF,8333.19950507,202009190000-07:00,10.0,CA,,,06037,2810001000,0.08,0.7,0.23,1.75,5.0,6.0,3.38,0.03,4.5,4.5,0.02,7.0,8.0,9.0,12.0,80.0,40.0,3.90918165396,0.779127615213,0.0,14.9844188025,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,287862187360.02576,345.13853599999993,407.26346099999995,3703.186189,62785.359148,188.50949300000005,84.72920199999999,61.443149999999996,38.28724,883.2453849999999,Jeffrey pine - Red fir - White fir / Greenleaf manzanita - Snowbrush forest,14.38,http://tomcat-sf/smartfire/events/1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,15,,,[],[],1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173163015910433190,SF11E631324,34.389,-117.896,WF,8333.19950507,202009200000-07:00,10.0,CA,,,06037,2810001000,0.08,0.7,0.23,1.75,5.0,6.0,3.38,0.03,4.5,4.5,0.02,7.0,8.0,9.0,12.0,80.0,40.0,3.90918165396,0.779127615213,0.0,14.9844188025,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,287862187360.02576,345.13853599999993,407.26346099999995,3703.186189,62785.359148,188.50949300000005,84.72920199999999,61.443149999999996,38.28724,883.2453849999999,Jeffrey pine - Red fir - White fir / Greenleaf manzanita - Snowbrush forest,14.38,http://tomcat-sf/smartfire/events/1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,15,,,[],[],1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173163015910433190,SF11E631324,34.389,-117.896,WF,8333.19950507,202009210000-07:00,10.0,CA,,,06037,2810001000,0.08,0.7,0.23,1.75,5.0,6.0,3.38,0.03,4.5,4.5,0.02,7.0,8.0,9.0,12.0,80.0,40.0,3.90918165396,0.779127615213,0.0,14.9844188025,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,287862187360.02576,345.13853599999993,407.26346099999995,3703.186189,62785.359148,188.50949300000005,84.72920199999999,61.443149999999996,38.28724,883.2453849999999,Jeffrey pine - Red fir - White fir / Greenleaf manzanita - Snowbrush forest,14.38,http://tomcat-sf/smartfire/events/1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,15,,,[],[],1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173163015910433190,SF11E631324,34.389,-117.896,WF,8333.19950507,202009220000-07:00,10.0,CA,,,06037,2810001000,0.08,0.7,0.23,1.75,5.0,6.0,3.38,0.03,4.5,4.5,0.02,7.0,8.0,9.0,12.0,80.0,40.0,3.90918165396,0.779127615213,0.0,14.9844188025,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,287862187360.02576,345.13853599999993,407.26346099999995,3703.186189,62785.359148,188.50949300000005,84.72920199999999,61.443149999999996,38.28724,883.2453849999999,Jeffrey pine - Red fir - White fir / Greenleaf manzanita - Snowbrush forest,14.38,http://tomcat-sf/smartfire/events/1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,15,,,[],[],1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173163015910433190,SF11E631324,34.389,-117.896,WF,8333.19950507,202009230000-07:00,10.0,CA,,,06037,2810001000,0.08,0.7,0.23,1.75,5.0,6.0,3.38,0.03,4.5,4.5,0.02,7.0,8.0,9.0,12.0,80.0,40.0,3.90918165396,0.779127615213,0.0,14.9844188025,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,287862187360.02576,345.13853599999993,407.26346099999995,3703.186189,62785.359148,188.50949300000005,84.72920199999999,61.443149999999996,38.28724,883.2453849999999,Jeffrey pine - Red fir - White fir / Greenleaf manzanita - Snowbrush forest,14.38,http://tomcat-sf/smartfire/events/1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,15,,,[],[],1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173163115910433190,SF11E631324,34.297,-118.012,WF,1033.57558448,202009180000-07:00,10.0,CA,,,06037,2810001000,0.25,0.5,0.9,1.25,0.0,0.0,0.1,0.08,0.0,0.5,0.02,7.0,8.0,9.0,12.0,80.0,40.0,2.54641947034,0.0,0.0,2.54641947034,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,19376606565.767918,19.160332999999998,22.609191999999997,188.97141499999998,4341.868319999999,10.053904999999999,6.369231000000001,3.175134000000001,2.579269,45.642651000000015,Black oak woodland,19.63,http://tomcat-sf/smartfire/events/1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,14,,,[],[],1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173163115910433190,SF11E631324,34.297,-118.012,WF,1033.57558448,202009190000-07:00,10.0,CA,,,06037,2810001000,0.25,0.5,0.9,1.25,0.0,0.0,0.1,0.08,0.0,0.5,0.02,7.0,8.0,9.0,12.0,80.0,40.0,2.54641947034,0.0,0.0,2.54641947034,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,19376606565.767918,19.160332999999998,22.609191999999997,188.97141499999998,4341.868319999999,10.053904999999999,6.369231000000001,3.175134000000001,2.579269,45.642651000000015,Black oak woodland,19.63,http://tomcat-sf/smartfire/events/1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,14,,,[],[],1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173163115910433190,SF11E631324,34.297,-118.012,WF,1033.57558448,202009200000-07:00,10.0,CA,,,06037,2810001000,0.25,0.5,0.9,1.25,0.0,0.0,0.1,0.08,0.0,0.5,0.02,7.0,8.0,9.0,12.0,80.0,40.0,2.54641947034,0.0,0.0,2.54641947034,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,19376606565.767918,19.160332999999998,22.609191999999997,188.97141499999998,4341.868319999999,10.053904999999999,6.369231000000001,3.175134000000001,2.579269,45.642651000000015,Black oak woodland,19.63,http://tomcat-sf/smartfire/events/1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,14,,,[],[],1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173163115910433190,SF11E631324,34.297,-118.012,WF,1033.57558448,202009210000-07:00,10.0,CA,,,06037,2810001000,0.25,0.5,0.9,1.25,0.0,0.0,0.1,0.08,0.0,0.5,0.02,7.0,8.0,9.0,12.0,80.0,40.0,2.54641947034,0.0,0.0,2.54641947034,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,19376606565.767918,19.160332999999998,22.609191999999997,188.97141499999998,4341.868319999999,10.053904999999999,6.369231000000001,3.175134000000001,2.579269,45.642651000000015,Black oak woodland,19.63,http://tomcat-sf/smartfire/events/1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,14,,,[],[],1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173163115910433190,SF11E631324,34.297,-118.012,WF,1033.57558448,202009220000-07:00,10.0,CA,,,06037,2810001000,0.25,0.5,0.9,1.25,0.0,0.0,0.1,0.08,0.0,0.5,0.02,7.0,8.0,9.0,12.0,80.0,40.0,2.54641947034,0.0,0.0,2.54641947034,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,19376606565.767918,19.160332999999998,22.609191999999997,188.97141499999998,4341.868319999999,10.053904999999999,6.369231000000001,3.175134000000001,2.579269,45.642651000000015,Black oak woodland,19.63,http://tomcat-sf/smartfire/events/1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,14,,,[],[],1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173163115910433190,SF11E631324,34.297,-118.012,WF,1033.57558448,202009230000-07:00,10.0,CA,,,06037,2810001000,0.25,0.5,0.9,1.25,0.0,0.0,0.1,0.08,0.0,0.5,0.02,7.0,8.0,9.0,12.0,80.0,40.0,2.54641947034,0.0,0.0,2.54641947034,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,19376606565.767918,19.160332999999998,22.609191999999997,188.97141499999998,4341.868319999999,10.053904999999999,6.369231000000001,3.175134000000001,2.579269,45.642651000000015,Black oak woodland,19.63,http://tomcat-sf/smartfire/events/1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,14,,,[],[],1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173163215910433190,SF11E631324,34.409,-117.95,WF,258.108489405,202009180000-07:00,10.0,CA,,,06037,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,4.52,0.0,0.0,0.1,0.0,7.0,8.0,9.0,12.0,80.0,40.0,1.30764204585,2.01654390113,0.0,23.8900419711,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1477293336.890058,11.113835,13.114322999999999,133.59814,1281.876059,6.425459000000001,1.289377,2.182322,0.840845,31.370962,Scrub oak - Chaparral shrubland,0.0,http://tomcat-sf/smartfire/events/1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,44,,,[],[],1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173163215910433190,SF11E631324,34.409,-117.95,WF,258.108489405,202009190000-07:00,10.0,CA,,,06037,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,4.52,0.0,0.0,0.1,0.0,7.0,8.0,9.0,12.0,80.0,40.0,1.30764204585,2.01654390113,0.0,23.8900419711,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1477293336.890058,11.113835,13.114322999999999,133.59814,1281.876059,6.425459000000001,1.289377,2.182322,0.840845,31.370962,Scrub oak - Chaparral shrubland,0.0,http://tomcat-sf/smartfire/events/1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,44,,,[],[],1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
SF11C173163215910433190,SF11E631324,34.409,-117.95,WF,258.108489405,202009200000-07:00,10.0,CA,,,06037,2810001000,0.5,0.25,0.25,0.0,0.0,0.0,4.52,0.0,0.0,0.1,0.0,7.0,8.0,9.0,12.0,80.0,40.0,1.30764204585,2.01654390113,0.0,23.8900419711,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1477293336.890058,11.113835,13.114322999999999,133.59814,1281.876059,6.425459000000001,1.289377,2.182322,0.840845,31.370962,Scrub oak - Chaparral shrubland,0.0,http://tomcat-sf/smartfire/events/1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,44,,,[],[],1dbac559-fbfb-4bd3-bc1e-2c29273d0a7f,,,,,,,tomcat-sf,CWFIS-Hotspots+GroundReports,-8.0
